,post_link,comment_count,likes_count,caption,is_video,image_link
342,https://instagram.com/p/CvGQcWvucAp/,252,52197,got his ass,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/362627316_6447282905365817_471148529253029673_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=OVrvi3FNvusAX9Drpbl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAb6UmeCmdBfs_HAMiJCODLBRpq88RpIFUbJLwlpNBqlg&oe=652CBD2E&_nc_sid=bc0c2c
348,https://instagram.com/p/CvA__EJtMKL/,848,428978,"hot summer nights, mid july",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/362257699_665994235569547_5206728483937614422_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=SAvS5eLq_s4AX9JOarA&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDCbikckbccMv-w7ms4LwlRiS-_ZxNIfC041530lCpRzg&oe=652CB71F&_nc_sid=bc0c2c
352,https://instagram.com/p/CvAP6vHvPGF/,113,35840,got clones on the mind,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/362259378_665865035582467_460924800536521050_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=4cNvgRstZ1kAX9wRMxu&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAX5S6cMdUzR0JKschvCJO4_41Nd_N4AcFKQQOsCvzPyg&oe=652BF274&_nc_sid=bc0c2c
355,https://instagram.com/p/Cu9rH6strnN/,1762,1169660,imma barbie girl fr,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/362214722_664962832339354_7385405947776332903_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=L9ymAMpYuLkAX_TnMqq&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDs4oqNb2CvlXA0y-A91UHMxqu2jN2gw_aZLbqrUEy1cA&oe=652D0796&_nc_sid=bc0c2c
361,https://instagram.com/p/Cu7UD3qvTx2/,346,109346,"this is the truth and you can't change my mind. 
PRIDE & PREJUDICE IS STREAMING NOW",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/361190411_664374305731540_7973379367212821017_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=JfzwI1sTkwMAX9Y5TnL&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDz-wEzvW8d-G3BNQpn8V-fhqc2HHD-MXUT5ao0sfYhwA&oe=652B7FF5&_nc_sid=bc0c2c
365,https://instagram.com/p/Cu4hkIWuzQA/,220,40708,the only thing missing here is me 😭 i love them 😭,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/361571721_1203897150185511_5393472040041661580_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9nNuidvs1cYAX9M3Ux4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBivSZ-xyvvTw6TiZfM220UakSXjt6Dq3N9u_zXWDE4Jw&oe=652C1CD4&_nc_sid=bc0c2c
370,https://instagram.com/p/Cu2KeLkMlmA/,183,137925,leos on july 22 vs july 23,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/361614479_663517122483925_4488425156915861949_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=7JR_I2UENE0AX9qK1B-&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfB2qWURLn0aDTGlOdNWxSyRoZQtpfFZDdA5ZO7OB1hw8Q&oe=652B5DDB&_nc_sid=bc0c2c
372,https://instagram.com/p/Cu15UaOOVly/,582,221312,"✨gal gadot is rachel stone✨
✨alia bhatt is keya dhawan✨
✨jamie dornan is parker✨
✨matthias schweighöfer is jack of hearts✨

✨HEART OF STONE is the unmissable action film of the summer. August 11✨",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/361554089_630953179102007_211637218386443795_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=X3Bnn5wnF9sAX_Rcpmf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDpyNducz6UN0ZHgxHHqFWT9_WTCUw5jC4uUkG2zKkQQg&oe=652C66D0&_nc_sid=bc0c2c
379,https://instagram.com/p/CuzKQXrAR5Q/,321,70749,"announcing a Netflix Sports Series following the US Women's World Cup Team coming this fall!

This all-access doc series follows @alexmorgan13, @mrapinoe, @alyssthomp, and more members of the most decorated team in international soccer history as they strive to capture their third World Cup title in a row.",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/361125765_288027030552625_1968877751058441986_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=hHH3GnzlzsgAX_kGnA3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCl46qjHB9V1d5-19BrI9khDcYd9685icYxdyG0QCh6DA&oe=652D2F2B&_nc_sid=bc0c2c
382,https://instagram.com/p/Cuup62OOmPh/,1246,441736,The only accepted reaction.,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/360045072_6785661201453587_7865732547625293599_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=riX54UWbssoAX_DjRwQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB5W6jx-Gd1-7Am40MmtXCbMQQURbOZdyzhmL1cAkOD7w&oe=65290428&_nc_sid=bc0c2c
386,https://instagram.com/p/CusFBRHOgc7/,157,52733,serving face and foot from head to buteau,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/360070172_2542313565934507_8251066538414100140_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=8TGLKQZBeWIAX8vqzmM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBp8DEayNIBPEtcBEZWcFnP1uXjdVIzGcHqv0toJ_INlQ&oe=652B5F6B&_nc_sid=bc0c2c
389,https://instagram.com/p/Cupcy5vvuo5/,395,257256,feelin a lil 🤪 today babes,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/359804742_660524072783230_6114601502388032572_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6-WbqAwgnZoAX-Nq23C&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDjl_IZHB4B5iCfhlSK65XFcghSYk12Q2rec8vYCikFQA&oe=652C32C8&_nc_sid=bc0c2c
393,https://instagram.com/p/Cum7bVaOn7b/,651,113355,it's the character growth for me,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/359734020_3503202763331658_4589147683171110492_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=PcXIm7YB5SoAX8ZgTEc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCxqiBKU8PsPlto5FUfaEzGZbL4JRMu29NZ5fp4Ot4G4w&oe=652BF3B1&_nc_sid=bc0c2c
394,https://instagram.com/p/Cum0l5LuPrV/,107,26479,we said beware cheap imitations. THEY CLONED TYRONE is coming July 21,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/358961143_6383370228399506_525933452196431880_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=G_1AtariENIAX-HM8ey&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAB3evvydM-nBe_9UmX7i8qpBZigHNGav8dPD2qmJFxpg&oe=652BBF07&_nc_sid=bc0c2c
396,https://instagram.com/p/CumnUbUtp7T/,2787,1575875,"Congrats to Wednesday star Jenna Ortega, who just received her first Emmy nomination for Lead Actress in a Comedy, making her the youngest Latina actress to ever be nominated!",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/359707118_659820019520302_4266339720864732125_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4OMsPjIuLCsAX8cweHy&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAZWfudL62R-ClqAo03ePNgZ4cKyEfT7m0wUIQJY2nayQ&oe=652BE88D&_nc_sid=bc0c2c
398,https://instagram.com/p/CukrO3HO-_4/,421,139889,"sabrina carpenter was on ORANGE IS THE NEW BLACK?! YUP!

here some other famous faces you might have forgotten guest starred on the show.",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/359721698_1305878946691430_6526685011122615866_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=xeeKTamFfQoAX83-le9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCG0oXx4cTSRgDjSIfXd1lTIGn-Ekc6EYAcW6SUNAjVBA&oe=652B5A1A&_nc_sid=bc0c2c
399,https://instagram.com/p/Cukkc33uc2u/,436,66291,i think i nailed it,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/359954730_6291613117573564_8242724605795774957_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Ijiwe5Pz3zYAX-6UY4z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC08xFUotU4aafgusE1Rtujp91HRGWeKtWjj4GJm18vHg&oe=652C597F&_nc_sid=bc0c2c
406,https://instagram.com/p/CuddHs3t5UY/,336,75166,sending memes IS a love language as long as they’re actually funny,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/358798503_212403408007790_597259153194846194_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=0KoGmKWj0CIAX_F5AuH&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAdP9TMduZkr-aqTPIy-8w14he4iOHp_W6J79GFsUpuXQ&oe=652D046A&_nc_sid=bc0c2c
408,https://instagram.com/p/CuaDc-7Okju/,304,29332,The twitter and threads apps sitting next to each other on my home screen,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/358380216_960976428564657_607649097745473018_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=ob9sojB3_ZkAX9MF9nx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA8gmxVK1bQ-0flR6WyPSzSo5itljd0mzwCEun-GiIPbw&oe=652CB6D9&_nc_sid=bc0c2c
409,https://instagram.com/p/CuZ1wm3O4Bb/,181,28844,metal.,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/358356811_145344525242056_4174138693424391639_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=TDqha-DXbFAAX_GXN6S&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDbY9zSJsEqp3ZQe5FwevME9MZIbuoPfnCXhdSxpMmMmQ&oe=652BC2C0&_nc_sid=bc0c2c
411,https://instagram.com/p/CuXsZOfLBTj/,239,70078,my ig followers seeing my twitter personality,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/358586188_655983416570629_6536025758498881697_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=T3fLyrhJNVAAX_02Gkt&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfC5NzrH8C8iTEfzo5evsH6P9rBgRVotwTeep0UlutLfrQ&oe=652D0D2E&_nc_sid=bc0c2c
415,https://instagram.com/p/CuXM4XDpt43/,256,98348,just checkin on my friends 😅 you good?,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/358167171_966952521286468_3168836055255275639_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=x_rZGMWWNuYAX9EhlzX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB6jrfyyqlAqf5BcWIs6HRFDbmkp6iNQ6Oteqyq90GUFA&oe=652C2FDA&_nc_sid=bc0c2c
420,https://instagram.com/p/CuSONVit1MD/,514,88322,Ls were taken,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/357416185_654460740056230_5941751207292633738_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=t4uCvXSk6YIAX_eyyha&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfC7xK-LGyvKj96Nt3ZiQbqAIwAjMnsJo4Gyr7JwXPQNqw&oe=652C843E&_nc_sid=bc0c2c
421,https://instagram.com/p/CuSAep2OLvP/,163,42208,i'll be watching WE’RE THE MILLERS today 🙂,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/357627646_552494293569385_7386309064614675971_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oWpvzPs9Hc0AX-Vn_2y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC1IFuQBNPwEVJHGaXReVhDVMjhwy5z_eqEvmoL3NvTBQ&oe=652C98BC&_nc_sid=bc0c2c
422,https://instagram.com/p/CuPN8bPOP_V/,1175,80661,All five seasons of Issa Rae's Peabody and NAACP award winning series Insecure are now on Netflix!,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/357736518_2022399081430496_3870699480461823581_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=x8lNYM9ncSgAX8MWeeP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCUoeSasBnMOY3ZNhClz0cvp_HL2nEkVIGXp5oTVfm0Jw&oe=652B5F71&_nc_sid=bc0c2c
432,https://instagram.com/p/CuHtTAQN-Yr/,332,197984,🤪 guilty 🤪 of 🤪 all 🤪,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/356224483_651309060371398_3780053267908947504_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=R4y8hHs-2ZIAX_hH9jE&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDIua3tYBhsLhgiMpWmdoI6HmymI1pdQbnHYqEmSYhfEw&oe=652CA604&_nc_sid=bc0c2c
451,https://instagram.com/p/Ct4eQj-JjmU/,291,114318,if the chemistry isn’t “gabrielle union and keith powers” good then i don’t want it,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/354218473_647538250748479_1371018714319203523_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=9OCyfQ-2oUQAX9zAbsA&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAUMrdVdg-c70XWmJC7fyKkGU_4H9qvWvM5msrR6hihaA&oe=652CC2A9&_nc_sid=bc0c2c
471,https://instagram.com/p/CtwpBLMIVTh/,2398,426002,villains are awful.  do you agree or do you agree?,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/355135294_645741390928165_6722695181243654852_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=S4DH2Ysx6RYAX8dSJDX&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCA-lJoXeFGtzXI1iawXjnOiKY1PffWbW1me7Mu_DEnjQ&oe=652B3D97&_nc_sid=bc0c2c
474,https://instagram.com/p/CtwUddvgQMA/,559,126827,this july is heating up 🔥🔥🔥,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/355161482_176034761895894_4108768621375891884_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=HmCeyDY2IysAX8n0Nq4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBd1y-E9jlP2hCoUxqeKLCyGZfO0VJw4T3C77hScthYsg&oe=652BAD99&_nc_sid=bc0c2c
479,https://instagram.com/p/CttvoMzA3om/,190,67462,"if they're my personal demon, sign me up.",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/355211402_284739707275802_6971719388131275523_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=zxjo3pv_QWwAX_KUqmO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDF4tjowgjdvs3UmP0WSlhSjxe_AP6RR0YRTjZxDD1_aw&oe=652D267B&_nc_sid=bc0c2c
482,https://instagram.com/p/CtrtJYaO35j/,244,71999,sometimes i just watch these scenes when i need a good cry,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354513173_1338527180064062_2071578680473254897_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=MlBRQcJhBAgAX9_SPfI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAVln30-i7cvLHEygkZP26E-i1oXRsLfgyCVhKNV5wY9Q&oe=652C8E62&_nc_sid=bc0c2c
484,https://instagram.com/p/CtrfbK5MBA1/,92,28685,"wake up, bestie, the new “screaming into a pillow” just dropped 😌",FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/355324770_644478377721133_7752310131406457401_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=RcjBcVZxLXQAX-uADpt&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfC9s2SHsogK_XoRv-1QyK1xwovZAVxq6Gs_irRJz38nJg&oe=652C768F&_nc_sid=bc0c2c
488,https://instagram.com/p/CtpiXSrLSTa/,704,301478,#TUDUM 2023 - please come to Brazil de novo.,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354788319_230625683160936_8567854958337713165_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=fu4tCG7rT08AX86Lsri&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCEJ915u9lEPhSyVmVfKjucsMlvY2DicKe08vrn-88YrA&oe=652C1998&_nc_sid=bc0c2c
493,https://instagram.com/p/Cto6gAGpY5e/,324,533930,"love ya, mean it <3 #TUDUM",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354799165_981154420003254_7023003177398140318_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=5jQ_UpUIBWQAX-Wk32u&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCeapNUBqXy0nvD7LyxnCkIVumG1T2BCxMWqXYllpEtiw&oe=652BBB8F&_nc_sid=bc0c2c
494,https://instagram.com/p/Cto06mBODjL/,280,97793,"War comes to every world.
@RebelMoon. December 22.",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354532072_662559165888513_3048193653848094406_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=1Pi0ZQgFZYIAX9V7iX_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB07FV-X8OmgtnjyrO_DAkermiX4LdNQkESHeH1-O3dvQ&oe=652C7F5A&_nc_sid=bc0c2c
495,https://instagram.com/p/CtnKUQ7J_Xe/,336,259938,CHEEEEEEEESE FROM OUR HOSTS 😬📸 #TUDUM,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/354358354_1858391721227773_2843768117057227390_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kluhq5MpHK8AX_oQp4K&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBNnlUrk_1GJsnvV7OgMQIxeD1a4Z_JUn9VW8cgNnHY3w&oe=652D3336&_nc_sid=bc0c2c
496,https://instagram.com/p/CtnJJDPrej-/,669,261505,"Obrigada, Brasil 🇧🇷 #TUDUM",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354486752_1334459577110071_8174488236971952265_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=uEBT-lZ5UZYAX_iQ-Q1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7bTWV89RtR0n6DbDC9X-pXkuYbWuPqeMWmDZ8qsemcQ&oe=652B8DDB&_nc_sid=bc0c2c
502,https://instagram.com/p/Ctm42XqIrmB/,14004,1153198,"Meet Aang, Katara, Sokka and Zuko in Netflix’s Avatar: The Last Airbender, coming 2024. #TUDUM",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/353377178_638492281653076_1936664778912917336_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=RedNUIweevQAX8re1H4&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAJnR5FVdVyc5udQ7X1yAx4NrR9K_EOvh-7NZN_d4mkBQ&oe=652C888F&_nc_sid=bc0c2c
519,https://instagram.com/p/CtmwukAhtxH/,2874,874007,Your first look at Penelope and Colin in Bridgerton Season 3 has arrived. #TUDUM,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t39.30808-6/352956257_637744335061204_5585414442125135162_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=HujBm0rwUJEAX-Z20iD&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDDsZX8FxuOqxAXV3cmG3Mv-9M8aOt85196fxbcNbxGPw&oe=652C6B60&_nc_sid=bc0c2c
524,https://instagram.com/p/CtmLIVcOj3G/,672,374367,É HOJE!! #TUDUM LIVE IN BRAZIL 🇧🇷,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354126192_974674190437164_8283031767375349044_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Aw3vmXqXsfgAX_9Mbbj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCGNaurFTNlHScUOjujrFylfnlKNEFQHd6JeLku5rf7mw&oe=652B9A27&_nc_sid=bc0c2c
526,https://instagram.com/p/Ctkn-QINB_6/,317,79762,Sorry to this billboard. #TUDUM,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/354601660_642868364548801_6040532912269863557_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kCLmUWalpAIAX9iFHv6&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfB6qlCtIxM02rG-Ozzke10NdF2ZCmnNpnbGY64xGEjQtg&oe=652CDC3E&_nc_sid=bc0c2c
530,https://instagram.com/p/CtkLKiVRJxM/,474,389713,"Thrilled to announce that Chase Stokes, Maitreyi Ramakrishnan, and Maisa will be our hosts for #TUDUM, live from Brazil this Saturday at 1:30 pm PT!",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354773414_1176564966373644_1899455077711288897_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=0Tj-ePcI2EAAX_Q4R3V&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB0ef6tsWmEQ_8jYvnTgOHsGrtfAHKBV-CZUGLtgAbGlg&oe=652BC5DA&_nc_sid=bc0c2c
533,https://instagram.com/p/CtjxEFRO5nh/,1655,405825,"🎉 TGIF, thrill seekers! The poster for HEART OF STONE has arrived. Now brace yourselves, because tomorrow we're dropping the trailer at #TUDUM. I promise it will blow your minds💥💥💥",FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/354051305_561487359532065_3550728671629288324_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=tC9TFC9i7zEAX_LnxnG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDcGPDq5IErM8VF-HiipHELvZDngVgUh0avSjLNljDcNw&oe=652D2FA3&_nc_sid=bc0c2c
537,https://instagram.com/p/Cthyz64LVVo/,2017,409071,#TUDUM 2023: PLEASE COME TO BRAZIL 🇧🇷,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/353829173_660310868766471_7310273005357443112_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mESj2g16fqUAX80d6-o&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC1WeEOu6a_Oe5xL-r1IYhTKAfB7zE8OiYycVGNvyycpw&oe=652C7795&_nc_sid=bc0c2c
550,https://instagram.com/p/CteglY5ocMP/,270,134987,mentally? yeah.,FALSE,https://scontent-dfw5-1.cdninstagram.com/v/t39.30808-6/353792557_641194978049473_788984323972704618_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=t_dayTgw9_AAX-Lwpmh&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAAdPZE0maKbUaIWb7AyNtdUBqW3wQpSuINF1X5RBMaYw&oe=652C8174&_nc_sid=bc0c2c
553,https://instagram.com/p/Ctck-T4Mg6L/,241,37006,damn…THEY CLONED TYRONE premieres JULY 21.,FALSE,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/353732536_677853847466084_4892489549977689551_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=lK7lpBKcV58AX_osTKA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBKhl9FEEYfvd1ib7TgzvJK0v06-_aiiBXCT74mS2quYQ&oe=652BE3C4&_nc_sid=bc0c2c
